45801	29
45827	29
46076	29
30751	29
47019	29
5475	27
47775	29
33504	29
20271	29
31600	29
140206	29
33623	29
173974	29
143429	29
45652	29
45885	29
45904	29
149455	29
143480	29
139741	29
143539	29
45952	29
29366	29
23618	29
64156	29
49893	29
6960	28
5603	27
92606	28
66453	28
69638	28
128285	27
11394	29
128823	28
9333	29
49389	29
137574	29
92395	28
140951	29
159504	29
13486	29
48775	29
134377	29
143289	29
143562	29
14929	29
52207	29
14931	29
170862	29
22724	29
170897	29
174400	29
160424	29
24114	29
176696	29
160462	29
174480	29
133762	29
164924	29
161208	29
161501	29
133812	29
175553	29
175601	29
24447	29
176759	29
24633	29
134740	29
13742	29
142531	29
52035	29
145010	29
52457	29
161692	29
139883	29
38167	29
139933	29
39682	29
156381	29
48997	29
140469	29
132750	29
141420	29
157285	29
142236	29
147017	29
132861	29
20413	29
145608	29
155590	29
143665	29
157340	29
20427	29
133284	29
46143	29
20606	29
133656	29
21184	29
21945	29
158015	29
22954	29
155701	29
145965	29
134335	29
143827	29
156359	29
156911	29
156860	29
157298	29
157013	29
157403	29
146349	29
145600	29
158078	29
158890	29
159062	29
157671	29
145671	29
146330	29
159139	29
32831	29
159506	29
146812	29
147051	29
160413	29
161266	29
161424	29
33059	29
146380	29
151441	29
161504	29
146723	29
34435	29
147127	29
151697	29
158649	29
34444	29
162294	29
158123	29
147571	29
22992	29
134456	29
148142	29
158601	29
135000	29
158961	29
162386	29
163232	29
163465	29
135906	29
148477	29
135951	29
148864	29
159099	29
149233	29
146725	29
158898	29
159314	29
160489	29
151862	29
163557	29
149326	29
161274	29
147196	29
161805	29
47987	29
25929	29
162337	29
136171	29
147329	29
159156	29
162388	29
24657	29
163000	29
149363	29
25573	29
147640	29
136306	29
25647	29
136781	29
146787	29
27614	29
46194	29
27631	29
136798	29
161399	29
46799	29
149420	29
27983	29
161515	29
28044	29
46840	29
148404	29
49038	29
28228	29
149102	29
44325	29
160325	29
160431	29
161858	29
140540	29
16301	29
171475	29
164915	29
14340	29
177023	29
153306	29
135082	29
17873	29
162992	29
137802	29
48004	29
139062	29
154515	29
30460	29
127482	29
45985	29
35759	29
23806	29
24246	29
136584	29
46080	29
31066	29
137789	29
128507	27
128790	28
131185	29
150043	29
146162	29
139823	29
146809	29
149275	29
149383	29
33478	29
149759	29
150918	29
131260	29
153099	29
151345	29
151385	29
140235	29
151399	29
153097	29
131308	29
131458	29
46135	29
140859	29
131591	29
141944	29
47115	29
29742	29
36131	29
153248	29
154038	29
33533	29
33538	29
30140	29
154248	29
153523	29
157204	29
9665	29
3243	22
2666	22
943	29
44	29
722	29
120431	7
120437	7
120453	7
120471	7
747	29
41538	29
20177	29
163863	29
24985	29
153333	29
51411	29
135089	29
135103	29
52597	29
144587	29
144644	29
144975	29
163155	29
49060	29
140575	29
18040	29
140588	29
140657	29
16756	29
160454	29
50062	29
140849	29
145613	29
163820	29
141116	29
141135	29
146012	29
141910	29
142365	29
161524	29
50877	29
146050	29
142819	29
143056	29
51350	29
143222	29
161683	29
143485	29
18424	29
143617	29
143629	29
51561	29
149122	29
51914	29
143802	29
162375	29
47240	29
51961	29
162598	29
18351	29
144983	29
145138	29
145254	29
21870	29
46857	29
132397	29
135858	29
127253	29
20125	29
163866	29
49569	29
50221	29
